"Packet comments","No.","Time","Source","Destination","Protocol","Length","Info","Data Fragment","USB data","HID Data"
"","195","96.690488","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c008c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","196","97.191490","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","197","97.692493","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","198","98.193496","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","199","98.694498","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","200","99.195501","1.4.1","host","USB","128","URB_INTERRUPT in","","04230103c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","201","99.696504","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","202","100.197507","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c308c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","203","100.698510","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","204","101.199512","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","205","101.700515","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","206","102.201518","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","207","102.702521","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","208","103.203524","1.4.1","host","USB","128","URB_INTERRUPT in","","04230203c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","209","103.704526","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","210","104.205529","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","211","104.706532","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","212","105.207535","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","213","105.708538","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","214","106.209540","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","215","106.710543","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","216","107.211546","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","217","107.712549","1.4.1","host","USB","128","URB_INTERRUPT in","","04230303c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","218","108.213551","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c008c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","219","108.714556","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","220","109.215558","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c008c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","221","109.716561","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","222","110.217563","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","223","110.718566","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","224","111.219568","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","225","111.720571","1.4.1","host","USB","128","URB_INTERRUPT in","","04230403c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","226","112.221574","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","227","112.722578","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","228","113.223582","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","229","113.724586","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","230","114.225588","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","231","114.726592","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","232","115.226595","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","233","115.727596","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","234","116.228597","1.4.1","host","USB","128","URB_INTERRUPT in","","04230603c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","235","116.729601","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","236","117.230605","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","237","117.731605","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","238","118.232612","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","239","118.733611","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","240","119.234614","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","241","119.735616","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","242","120.236620","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","243","120.737622","1.4.1","host","USB","128","URB_INTERRUPT in","","04230703c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","244","121.238625","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","245","121.739628","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","246","122.240631","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","247","122.741635","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","248","123.242638","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","249","123.743641","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c208c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","250","124.244642","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","251","124.745648","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","252","125.246649","1.4.1","host","USB","128","URB_INTERRUPT in","","04230803c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","253","125.747651","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","254","126.248654","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","255","126.749656","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","256","127.250660","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","257","127.751662","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c008c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","258","128.252664","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c108c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","259","128.753667","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c208cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","260","129.254670","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c008cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","261","129.755673","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c108cd00000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","262","130.256675","1.4.1","host","USB","128","URB_INTERRUPT in","","04230903c008c600000078060000021e0000000032000000230000001900000041910008â\200\246",""
"","263","130.757679","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103bf08c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","264","131.258681","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c008cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","265","131.759684","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c008cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","266","132.260687","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","267","132.761690","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c108cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","268","133.262692","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c108cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","269","133.763697","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c008c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","270","134.264698","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c008cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","271","134.765701","1.4.1","host","USB","128","URB_INTERRUPT in","","04240103c008c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","272","135.266705","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","273","135.767709","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","274","136.268709","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","275","136.769712","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c208c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","276","137.270715","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","277","137.771718","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","278","138.272721","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","279","138.773724","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c008c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","280","139.274727","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c008c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","281","139.775729","1.4.1","host","USB","128","URB_INTERRUPT in","","04240203c108cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","282","140.276732","1.4.1","host","USB","128","URB_INTERRUPT in","","04240403c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","283","140.777735","1.4.1","host","USB","128","URB_INTERRUPT in","","04240403c208cd00000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","284","141.278737","1.4.1","host","USB","128","URB_INTERRUPT in","","04240403c108c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
"","285","141.779741","1.4.1","host","USB","128","URB_INTERRUPT in","","04240403c208c600000078060000021e0000000032000000240000001900000041910008â\200\246",""
